0.005 0.535 0.485 0.815 0.105 0.265
0.015 0.045 0.605 0.575 0.515 0.375
0.025 0.925 0.265 0.215 0.865 0.365
0.035 0.245 0.035 0.415 0.665 0.705
0.045 0.125 0.815 0.115 0.365 0.845
0.055 0.705 0.125 0.305 0.215 0.195
0.065 0.285 0.885 0.695 0.575 0.025
0.075 0.795 0.525 0.325 0.785 0.895
0.085 0.105 0.225 0.275 0.035 0.535
0.095 0.565 0.635 0.765 0.945 0.085
0.105 0.855 0.675 0.425 0.465 0.275
0.115 0.815 0.145 0.995 0.065 0.775
0.125 0.715 0.575 0.935 0.605 0.465
0.135 0.075 0.315 0.715 0.775 0.665
0.145 0.975 0.285 0.405 0.245 0.995
0.155 0.405 0.765 0.535 0.295 0.105
0.165 0.475 0.495 0.045 0.965 0.545
0.175 0.005 0.045 0.635 0.275 0.495
0.185 0.425 0.935 0.955 0.445 0.925
0.195 0.515 0.085 0.495 0.745 0.415
0.205 0.675 0.875 0.085 0.685 0.735
0.215 0.165 0.205 0.595 0.615 0.125
0.225 0.395 0.175 0.835 0.935 0.725
0.235 0.955 0.985 0.185 0.545 0.155
0.245 0.875 0.465 0.685 0.825 0.225
0.255 0.055 0.735 0.345 0.895 0.575
0.265 0.765 0.335 0.015 0.625 0.305
0.275 0.655 0.665 0.625 0.085 0.975
0.285 0.915 0.555 0.505 0.345 0.655
0.295 0.315 0.325 0.365 0.005 0.835
0.305 0.645 0.785 0.205 0.425 0.395
0.315 0.195 0.435 0.945 0.255 0.585
0.325 0.615 0.075 0.755 0.375 0.885
0.335 0.345 0.055 0.125 0.715 0.035
0.345 0.805 0.365 0.845 0.185 0.055
0.355 0.115 0.615 0.895 0.845 0.815
0.365 0.825 0.845 0.385 0.045 0.605
0.375 0.265 0.695 0.025 0.495 0.765
0.385 0.945 0.375 0.615 0.915 0.865
0.395 0.385 0.825 0.745 0.755 0.475
0.405 0.485 0.905 0.525 0.135 0.785
0.415 0.745 0.015 0.885 0.695 0.185
0.425 0.995 0.795 0.065 0.885 0.255
0.435 0.155 0.965 0.675 0.415 0.695
0.445 0.215 0.585 0.155 0.325 0.165
0.455 0.495 0.445 0.865 0.645 0.945
0.465 0.965 0.655 0.265 0.175 0.445
0.475 0.885 0.915 0.355 0.735 0.075
0.485 0.605 0.395 0.565 0.235 0.295
0.495 0.435 0.245 0.395 0.955 0.205
0.505 0.235 0.745 0.985 0.805 0.285
0.515 0.135 0.155 0.735 0.125 0.355
0.525 0.365 0.515 0.005 0.155 0.005
0.535 0.305 0.095 0.915 0.555 0.645
0.545 0.575 0.975 0.255 0.765 0.965
0.555 0.695 0.725 0.725 0.315 0.555
0.565 0.065 0.475 0.195 0.705 0.325
0.575 0.895 0.415 0.135 0.095 0.795
0.585 0.415 0.345 0.285 0.455 0.595
0.595 0.735 0.595 0.465 0.025 0.345
0.605 0.635 0.135 0.435 0.815 0.825
0.615 0.355 0.645 0.855 0.405 0.235
0.625 0.085 0.565 0.655 0.225 0.875
0.635 0.015 0.835 0.455 0.475 0.045
0.645 0.585 0.215 0.055 0.525 0.435
0.655 0.225 0.295 0.245 0.835 0.015
0.665 0.375 0.685 0.475 0.975 0.905
0.675 0.835 0.505 0.825 0.535 0.755
0.685 0.175 0.925 0.145 0.925 0.455
0.695 0.785 0.105 0.095 0.985 0.115
0.705 0.035 0.705 0.875 0.075 0.525
0.715 0.275 0.455 0.605 0.355 0.425
0.725 0.545 0.715 0.295 0.655 0.135
0.735 0.905 0.005 0.585 0.585 0.955
0.745 0.185 0.185 0.105 0.195 0.675
0.755 0.595 0.065 0.975 0.905 0.485
0.765 0.145 0.535 0.785 0.995 0.615
0.775 0.985 0.955 0.545 0.795 0.515
0.785 0.685 0.305 0.485 0.565 0.175
0.795 0.335 0.865 0.335 0.205 0.315
0.805 0.525 0.425 0.375 0.875 0.685
0.815 0.935 0.195 0.775 0.285 0.245
0.825 0.455 0.775 0.645 0.595 0.635
0.835 0.845 0.165 0.175 0.725 0.565
0.845 0.255 0.115 0.515 0.055 0.145
0.855 0.295 0.545 0.225 0.635 0.805
0.865 0.775 0.235 0.555 0.395 0.715
0.875 0.665 0.995 0.805 0.435 0.095
0.885 0.725 0.945 0.035 0.145 0.625
0.895 0.555 0.025 0.665 0.485 0.335
0.905 0.625 0.625 0.165 0.265 0.915
0.915 0.865 0.895 0.925 0.335 0.405
0.925 0.025 0.385 0.315 0.305 0.745
0.935 0.505 0.755 0.235 0.015 0.505
0.945 0.445 0.275 0.905 0.165 0.855
0.955 0.755 0.855 0.705 0.855 0.985
0.965 0.095 0.355 0.965 0.505 0.215
0.975 0.205 0.805 0.445 0.115 0.935
0.985 0.325 0.255 0.795 0.675 0.385
0.995 0.465 0.405 0.075 0.385 0.065
