0.005 0.225 0.555 0.405 0.165 0.075 0.175 0.195
0.015 0.375 0.825 0.355 0.905 0.565 0.625 0.265
0.025 0.605 0.245 0.895 0.465 0.765 0.565 0.225
0.035 0.435 0.475 0.655 0.635 0.655 0.995 0.485
0.045 0.655 0.755 0.095 0.605 0.445 0.185 0.085
0.055 0.875 0.465 0.795 0.775 0.105 0.365 0.825
0.065 0.505 0.625 0.555 0.335 0.995 0.745 0.335
0.075 0.185 0.375 0.305 0.305 0.575 0.815 0.915
0.085 0.835 0.945 0.675 0.835 0.805 0.675 0.155
0.095 0.895 0.795 0.515 0.505 0.255 0.905 0.455
0.105 0.315 0.205 0.235 0.345 0.385 0.035 0.135
0.115 0.935 0.345 0.285 0.955 0.985 0.385 0.515
0.125 0.415 0.425 0.025 0.085 0.705 0.495 0.785
0.135 0.025 0.665 0.415 0.795 0.645 0.115 0.965
0.145 0.815 0.105 0.725 0.585 0.925 0.155 0.905
0.155 0.705 0.985 0.265 0.595 0.695 0.845 0.625
0.165 0.135 0.675 0.745 0.145 0.855 0.935 0.555
0.175 0.325 0.405 0.605 0.805 0.295 0.655 0.685
0.185 0.115 0.435 0.115 0.985 0.065 0.755 0.075
0.195 0.585 0.885 0.815 0.885 0.145 0.125 0.035
0.205 0.995 0.875 0.395 0.315 0.785 0.515 0.425
0.215 0.755 0.055 0.105 0.225 0.175 0.885 0.535
0.225 0.715 0.525 0.045 0.855 0.605 0.305 0.315
0.235 0.825 0.565 0.345 0.435 0.375 0.965 0.975
0.245 0.965 0.325 0.575 0.545 0.545 0.705 0.095
0.255 0.055 0.915 0.935 0.195 0.685 0.635 0.815
0.265 0.535 0.065 0.325 0.755 0.845 0.765 0.835
0.275 0.215 0.235 0.165 0.915 0.235 0.105 0.775
0.285 0.905 0.095 0.865 0.895 0.435 0.585 0.615
0.295 0.005 0.265 0.445 0.365 0.315 0.775 0.545
0.305 0.355 0.895 0.715 0.525 0.055 0.435 0.575
0.315 0.295 0.715 0.065 0.375 0.955 0.145 0.445
0.325 0.205 0.515 0.855 0.675 0.015 0.895 0.295
0.335 0.635 0.185 0.495 0.875 0.935 0.955 0.395
0.345 0.485 0.485 0.145 0.015 0.495 0.805 0.175
0.355 0.765 0.805 0.545 0.115 0.595 0.465 0.955
0.365 0.685 0.215 0.955 0.325 0.515 0.195 0.845
0.375 0.235 0.975 0.775 0.995 0.625 0.265 0.215
