0.005 0.545 0.135
0.015 0.765 0.665
0.025 0.635 0.445
0.035 0.125 0.225
0.045 0.695 0.055
0.055 0.455 0.745
0.065 0.955 0.895
0.075 0.195 0.605
0.085 0.845 0.385
0.095 0.255 0.165
0.105 0.525 0.525
0.115 0.035 0.845
0.125 0.345 0.675
0.135 0.985 0.475
0.145 0.565 0.815
0.155 0.305 0.355
0.165 0.165 0.925
0.175 0.605 0.245
0.185 0.915 0.635
0.195 0.075 0.105
0.205 0.225 0.775
0.215 0.825 0.145
0.225 0.425 0.495
0.235 0.665 0.325
0.245 0.735 0.975
0.255 0.495 0.035
0.265 0.045 0.265
0.275 0.375 0.865
0.285 0.265 0.565
0.295 0.805 0.715
0.305 0.555 0.425
0.315 0.135 0.005
0.325 0.885 0.835
0.335 0.395 0.185
0.345 0.965 0.085
0.355 0.085 0.965
0.365 0.775 0.535
0.375 0.175 0.395
0.385 0.015 0.735
0.395 0.515 0.905
0.405 0.855 0.205
0.415 0.445 0.305
0.425 0.685 0.765
0.435 0.295 0.995
0.445 0.645 0.115
0.455 0.365 0.455
0.465 0.945 0.365
0.475 0.105 0.545
0.485 0.835 0.875
0.495 0.485 0.655
0.505 0.335 0.065
0.515 0.585 0.955
0.525 0.745 0.405
0.535 0.975 0.795
0.545 0.005 0.485
0.555 0.155 0.695
0.565 0.275 0.235
0.575 0.705 0.595
0.585 0.465 0.095
0.595 0.245 0.935
0.605 0.875 0.045
0.615 0.065 0.335
0.625 0.405 0.725
0.635 0.655 0.855
0.645 0.535 0.285
0.655 0.315 0.615
0.665 0.815 0.465
0.675 0.115 0.825
0.685 0.715 0.215
0.695 0.505 0.555
0.705 0.185 0.025
0.715 0.905 0.315
0.725 0.615 0.685
0.735 0.215 0.435
0.745 0.785 0.915
0.755 0.355 0.155
0.765 0.675 0.505
0.775 0.435 0.805
0.785 0.055 0.625
0.795 0.865 0.575
0.805 0.595 0.075
0.815 0.385 0.345
0.825 0.095 0.195
0.835 0.325 0.755
0.845 0.995 0.275
0.855 0.925 0.945
0.865 0.755 0.015
0.875 0.235 0.125
0.885 0.475 0.985
0.895 0.795 0.645
0.905 0.625 0.375
0.915 0.145 0.295
0.925 0.285 0.515
0.935 0.935 0.175
0.945 0.725 0.785
0.955 0.205 0.885
0.965 0.025 0.415
0.975 0.895 0.705
0.985 0.415 0.255
0.995 0.575 0.585
