0.00862068965517241 0.663793103448276 0.663793103448276 0.612068965517241 0.198275862068966 0.646551724137931 0.370689655172414 0.318965517241379
0.0258620689655172 0.456896551724138 0.456896551724138 0.146551724137931 0.681034482758621 0.491379310344828 0.767241379310345 0.491379310344828
0.0431034482758621 0.146551724137931 0.732758620689655 0.853448275862069 0.646551724137931 0.905172413793103 0.491379310344828 0.129310344827586
0.0603448275862069 0.318965517241379 0.336206896551724 0.698275862068966 0.732758620689655 0.0603448275862069 0.543103448275862 0.922413793103448
0.0775862068965517 0.0258620689655172 0.991379310344828 0.543103448275862 0.370689655172414 0.21551724137931 0.612068965517241 0.405172413793103
0.0948275862068965 0.801724137931034 0.594827586206897 0.21551724137931 0.422413793103448 0.560344827586207 0.0431034482758621 0.870689655172414
0.112068965517241 0.508620689655172 0.887931034482759 0.887931034482759 0.905172413793103 0.336206896551724 0.663793103448276 0.801724137931034
0.129310344827586 0.422413793103448 0.698275862068966 0.0948275862068965 0.508620689655172 0.0775862068965517 0.405172413793103 0.0258620689655172
0.146551724137931 0.853448275862069 0.28448275862069 0.646551724137931 0.439655172413793 0.956896551724138 0.71551724137931 0.163793103448276
0.163793103448276 0.353448275862069 0.198275862068966 0.405172413793103 0.301724137931034 0.163793103448276 0.974137931034483 0.612068965517241
0.181034482758621 0.767241379310345 0.612068965517241 0.0431034482758621 0.0603448275862069 0.318965517241379 0.818965517241379 0.198275862068966
0.198275862068966 0.0603448275862069 0.836206896551724 0.681034482758621 0.78448275862069 0.71551724137931 0.801724137931034 0.629310344827586
0.21551724137931 0.439655172413793 0.870689655172414 0.301724137931034 0.336206896551724 0.939655172413793 0.129310344827586 0.525862068965517
0.232758620689655 0.974137931034483 0.0775862068965517 0.112068965517241 0.181034482758621 0.456896551724138 0.681034482758621 0.767241379310345
0.25 0.21551724137931 0.681034482758621 0.25 0.0775862068965517 0.732758620689655 0.525862068965517 0.991379310344828
0.267241379310345 0.629310344827586 0.163793103448276 0.267241379310345 0.974137931034483 0.422413793103448 0.198275862068966 0.422413793103448
0.28448275862069 0.129310344827586 0.21551724137931 0.956896551724138 0.456896551724138 0.663793103448276 0.146551724137931 0.71551724137931
0.301724137931034 0.75 0.0258620689655172 0.577586206896552 0.663793103448276 0.612068965517241 0.836206896551724 0.939655172413793
0.318965517241379 0.956896551724138 0.818965517241379 0.456896551724138 0.612068965517241 0.801724137931034 0.991379310344828 0.0775862068965517
0.336206896551724 0.0948275862068965 0.0431034482758621 0.75 0.922413793103448 0.0948275862068965 0.336206896551724 0.508620689655172
0.353448275862069 0.594827586206897 0.353448275862069 0.0258620689655172 0.387931034482759 0.767241379310345 0.387931034482759 0.663793103448276
0.370689655172414 0.491379310344828 0.491379310344828 0.939655172413793 0.112068965517241 0.474137931034483 0.0603448275862069 0.21551724137931
0.387931034482759 0.887931034482759 0.974137931034483 0.163793103448276 0.853448275862069 0.25 0.301724137931034 0.698275862068966
0.405172413793103 0.543103448275862 0.75 0.353448275862069 0.474137931034483 0.370689655172414 0.870689655172414 0.370689655172414
0.422413793103448 0.732758620689655 0.577586206896552 0.663793103448276 0.698275862068966 0.00862068965517241 0.232758620689655 0.0948275862068965
0.439655172413793 0.267241379310345 0.146551724137931 0.491379310344828 0.0258620689655172 0.301724137931034 0.422413793103448 0.0603448275862069
0.456896551724138 0.181034482758621 0.181034482758621 0.198275862068966 0.75 0.991379310344828 0.629310344827586 0.543103448275862
0.474137931034483 0.232758620689655 0.508620689655172 0.525862068965517 0.939655172413793 0.543103448275862 0.956896551724138 0.75
0.491379310344828 0.818965517241379 0.956896551724138 0.732758620689655 0.163793103448276 0.75 0.00862068965517241 0.577586206896552
