0.00961538461538462 0.682692307692308 0.740384615384615 0.336538461538462 0.528846153846154 0.913461538461538 0.817307692307692 0.644230769230769 0.471153846153846 0.586538461538462
0.0288461538461538 0.625 0.317307692307692 0.875 0.586538461538462 0.221153846153846 0.355769230769231 0.721153846153846 0.932692307692308 0.817307692307692
0.0480769230769231 0.836538461538462 0.798076923076923 0.759615384615385 0.605769230769231 0.548076923076923 0.644230769230769 0.00961538461538462 0.144230769230769 0.182692307692308
0.0673076923076923 0.375 0.0480769230769231 0.317307692307692 0.00961538461538462 0.105769230769231 0.298076923076923 0.509615384615385 0.298076923076923 0.913461538461538
0.0865384615384615 0.317307692307692 0.298076923076923 0.932692307692308 0.182692307692308 0.971153846153846 0.201923076923077 0.182692307692308 0.182692307692308 0.625
0.105769230769231 0.971153846153846 0.528846153846154 0.0673076923076923 0.817307692307692 0.0480769230769231 0.663461538461538 0.817307692307692 0.278846153846154 0.701923076923077
0.125 0.778846153846154 0.432692307692308 0.221153846153846 0.125 0.298076923076923 0.875 0.605769230769231 0.0865384615384615 0.125
0.144230769230769 0.125 0.817307692307692 0.125 0.201923076923077 0.721153846153846 0.471153846153846 0.413461538461538 0.567307692307692 0.875
0.163461538461538 0.182692307692308 0.605769230769231 0.394230769230769 0.644230769230769 0.278846153846154 0.144230769230769 0.240384615384615 0.336538461538462 0.413461538461538
0.182692307692308 0.0480769230769231 0.663461538461538 0.567307692307692 0.875 0.817307692307692 0.701923076923077 0.740384615384615 0.644230769230769 0.105769230769231
0.201923076923077 0.336538461538462 0.0288461538461538 0.817307692307692 0.798076923076923 0.394230769230769 0.413461538461538 0.105769230769231 0.721153846153846 0.201923076923077
0.221153846153846 0.451923076923077 0.894230769230769 0.490384615384615 0.932692307692308 0.182692307692308 0.586538461538462 0.375 0.0288461538461538 0.278846153846154
0.240384615384615 0.663461538461538 0.682692307692308 0.471153846153846 0.278846153846154 0.490384615384615 0.0480769230769231 0.798076923076923 0.201923076923077 0.971153846153846
0.259615384615385 0.394230769230769 0.259615384615385 0.375 0.317307692307692 0.740384615384615 0.990384615384615 0.682692307692308 0.951923076923077 0.240384615384615
