0.025 0.475 0.725 0.275 0.275
0.075 0.075 0.125 0.675 0.475
0.125 0.375 0.925 0.875 0.675
0.175 0.825 0.275 0.525 0.175
0.225 0.175 0.575 0.975 0.075
0.275 0.275 0.225 0.225 0.975
0.325 0.975 0.675 0.625 0.725
0.375 0.725 0.025 0.825 0.325
0.425 0.625 0.375 0.325 0.625
0.475 0.025 0.775 0.425 0.875
0.525 0.325 0.525 0.575 0.375
0.575 0.525 0.175 0.025 0.025
0.625 0.775 0.475 0.925 0.925
0.675 0.875 0.875 0.175 0.425
0.725 0.425 0.075 0.475 0.775
0.775 0.125 0.425 0.125 0.225
0.825 0.575 0.825 0.725 0.125
0.875 0.675 0.625 0.075 0.825
0.925 0.225 0.975 0.375 0.575
0.975 0.925 0.325 0.775 0.525
