0.00793650793650794 0.722222222222222 0.69047619047619 0.849206349206349 0.626984126984127 0.547619047619048
0.0238095238095238 0.69047619047619 0.928571428571429 0.325396825396825 0.23015873015873 0.0396825396825397
0.0396825396825397 0.626984126984127 0.277777777777778 0.468253968253968 0.5 0.76984126984127
0.0555555555555556 0.896825396825397 0.674603174603175 0.0396825396825397 0.404761904761905 0.198412698412698
0.0714285714285714 0.341269841269841 0.579365079365079 0.547619047619048 0.00793650793650794 0.277777777777778
0.0873015873015873 0.865079365079365 0.119047619047619 0.30952380952381 0.119047619047619 0.865079365079365
0.103174603174603 0.992063492063492 0.5 0.642857142857143 0.833333333333333 0.722222222222222
0.119047619047619 0.420634920634921 0.246031746031746 0.722222222222222 0.214285714285714 0.484126984126984
0.134920634920635 0.785714285714286 0.611111111111111 0.166666666666667 0.944444444444444 0.436507936507937
0.150793650793651 0.452380952380952 0.817460317460317 0.801587301587302 0.992063492063492 0.817460317460317
0.166666666666667 0.246031746031746 0.976190476190476 0.103174603174603 0.277777777777778 0.30952380952381
0.182539682539683 0.150793650793651 0.484126984126984 0.00793650793650794 0.515873015873016 0.912698412698413
0.198412698412698 0.595238095238095 0.0714285714285714 0.0714285714285714 0.658730158730159 0.515873015873016
0.214285714285714 0.928571428571429 0.880952380952381 0.515873015873016 0.182539682539683 0.595238095238095
0.23015873015873 0.436507936507937 0.722222222222222 0.436507936507937 0.579365079365079 0.341269841269841
0.246031746031746 0.484126984126984 0.341269841269841 0.214285714285714 0.0396825396825397 0.674603174603175
0.261904761904762 0.166666666666667 0.547619047619048 0.373015873015873 0.976190476190476 0.166666666666667
0.277777777777778 0.642857142857143 0.468253968253968 0.992063492063492 0.341269841269841 0.293650793650794
0.293650793650794 0.119047619047619 0.325396825396825 0.611111111111111 0.706349206349206 0.563492063492063
0.30952380952381 0.738095238095238 0.150793650793651 0.785714285714286 0.928571428571429 0.0873015873015873
0.325396825396825 0.833333333333333 0.753968253968254 0.674603174603175 0.674603174603175 0.976190476190476
0.341269841269841 0.325396825396825 0.0873015873015873 0.912698412698413 0.563492063492063 0.849206349206349
0.357142857142857 0.0555555555555556 0.0238095238095238 0.134920634920635 0.76984126984127 0.119047619047619
0.373015873015873 0.944444444444444 0.30952380952381 0.658730158730159 0.293650793650794 0.00793650793650794
0.388888888888889 0.579365079365079 0.801587301587302 0.753968253968254 0.0555555555555556 0.150793650793651
0.404761904761905 0.00793650793650794 0.563492063492063 0.706349206349206 0.436507936507937 0.785714285714286
0.420634920634921 0.134920634920635 0.76984126984127 0.976190476190476 0.896825396825397 0.373015873015873
0.436507936507937 0.214285714285714 0.214285714285714 0.277777777777778 0.531746031746032 0.261904761904762
0.452380952380952 0.76984126984127 0.404761904761905 0.246031746031746 0.325396825396825 0.944444444444444
0.468253968253968 0.293650793650794 0.658730158730159 0.341269841269841 0.753968253968254 0.738095238095238
0.484126984126984 0.706349206349206 0.0396825396825397 0.452380952380952 0.0238095238095238 0.452380952380952
0.5 0.611111111111111 0.944444444444444 0.865079365079365 0.849206349206349 0.928571428571429
0.515873015873016 0.103174603174603 0.706349206349206 0.198412698412698 0.357142857142857 0.5
