0.01 0.59 0.91 0.45 0.21 0.27 0.69 0.67
0.03 0.23 0.21 0.15 0.33 0.47 0.85 0.57
0.05 0.17 0.57 0.87 0.07 0.05 0.37 0.75
0.07 0.45 0.39 0.61 0.67 0.67 0.63 0.87
0.09 0.79 0.13 0.89 0.93 0.61 0.81 0.07
0.11 0.05 0.17 0.51 0.83 0.29 0.31 0.97
0.13 0.25 0.95 0.75 0.75 0.17 0.19 0.23
0.15 0.55 0.33 0.99 0.39 0.55 0.33 0.29
0.17 0.43 0.23 0.25 0.77 0.91 0.07 0.11
0.19 0.73 0.59 0.47 0.97 0.01 0.59 0.27
0.21 0.29 0.53 0.55 0.25 0.87 0.25 0.53
0.23 0.99 0.83 0.37 0.47 0.49 0.53 0.45
0.25 0.69 0.03 0.73 0.19 0.09 0.05 0.39
0.27 0.33 0.65 0.13 0.91 0.25 0.43 0.71
0.29 0.15 0.71 0.93 0.45 0.95 0.75 0.03
0.31 0.87 0.81 0.91 0.35 0.15 0.27 0.89
0.33 0.31 0.11 0.81 0.09 0.41 0.61 0.19
0.35 0.67 0.55 0.95 0.73 0.43 0.95 0.65
0.37 0.95 0.41 0.05 0.23 0.57 0.17 0.79
0.39 0.91 0.73 0.65 0.85 0.71 0.35 0.13
0.41 0.51 0.09 0.39 0.57 0.19 0.13 0.63
0.43 0.65 0.99 0.17 0.65 0.65 0.01 0.35
0.45 0.85 0.45 0.85 0.55 0.85 0.67 0.41
0.47 0.07 0.25 0.03 0.53 0.07 0.93 0.17
0.49 0.13 0.15 0.31 0.41 0.73 0.45 0.77
0.51 0.41 0.67 0.43 0.37 0.37 0.99 0.37
0.53 0.57 0.51 0.77 0.99 0.77 0.03 0.73
0.55 0.21 0.85 0.27 0.71 0.21 0.89 0.93
0.57 0.83 0.19 0.63 0.05 0.31 0.79 0.81
0.59 0.01 0.87 0.71 0.15 0.59 0.41 0.59
0.61 0.47 0.31 0.21 0.01 0.11 0.49 0.49
0.63 0.53 0.01 0.49 0.31 0.79 0.77 0.15
0.65 0.37 0.77 0.79 0.61 0.03 0.73 0.55
0.67 0.19 0.29 0.57 0.95 0.45 0.15 0.33
0.69 0.89 0.49 0.29 0.13 0.99 0.39 0.99
0.71 0.61 0.05 0.09 0.81 0.53 0.51 0.91
0.73 0.39 0.97 0.97 0.27 0.75 0.57 0.83
0.75 0.71 0.93 0.35 0.89 0.93 0.83 0.51
0.77 0.63 0.43 0.67 0.43 0.23 0.55 0.01
0.79 0.11 0.37 0.07 0.69 0.97 0.29 0.43
0.81 0.75 0.69 0.59 0.49 0.83 0.11 0.95
0.83 0.35 0.75 0.33 0.03 0.51 0.21 0.05
0.85 0.81 0.89 0.01 0.59 0.35 0.47 0.25
0.87 0.97 0.27 0.23 0.63 0.81 0.91 0.69
0.89 0.03 0.47 0.41 0.79 0.63 0.71 0.21
0.91 0.93 0.63 0.53 0.17 0.13 0.87 0.09
0.93 0.27 0.07 0.69 0.51 0.69 0.97 0.47
0.95 0.49 0.79 0.11 0.11 0.89 0.65 0.31
0.97 0.77 0.35 0.83 0.87 0.33 0.23 0.61
0.99 0.09 0.61 0.19 0.29 0.39 0.09 0.85
