0.0102040816326531 0.887755102040816 0.5
0.0306122448979592 0.561224489795918 0.704081632653061
0.0510204081632653 0.193877551020408 0.0714285714285714
0.0714285714285714 0.642857142857143 0.295918367346939
0.0918367346938776 0.112244897959184 0.561224489795918
0.112244897959184 0.785714285714286 0.928571428571429
0.13265306122449 0.295918367346939 0.357142857142857
0.153061224489796 0.540816326530612 0.0102040816326531
0.173469387755102 0.377551020408163 0.642857142857143
0.193877551020408 0.76530612244898 0.13265306122449
0.214285714285714 0.214285714285714 0.86734693877551
0.23469387755102 0.969387755102041 0.255102040816327
0.255102040816327 0.683673469387755 0.581632653061224
0.275510204081633 0.479591836734694 0.989795918367347
0.295918367346939 0.0714285714285714 0.724489795918367
0.316326530612245 0.397959183673469 0.214285714285714
0.336734693877551 0.173469387755102 0.397959183673469
0.357142857142857 0.846938775510204 0.0306122448979592
0.377551020408163 0.602040816326531 0.785714285714286
0.397959183673469 0.0510204081632653 0.112244897959184
0.418367346938776 0.724489795918367 0.438775510204082
0.438775510204082 0.928571428571429 0.846938775510204
0.459183673469388 0.255102040816327 0.275510204081633
0.479591836734694 0.0102040816326531 0.520408163265306
0.5 0.316326530612245 0.948979591836735
0.520408163265306 0.5 0.153061224489796
0.540816326530612 0.989795918367347 0.622448979591837
0.561224489795918 0.663265306122449 0.908163265306122
0.581632653061224 0.806122448979592 0.336734693877551
0.602040816326531 0.13265306122449 0.663265306122449
0.622448979591837 0.622448979591837 0.0510204081632653
0.642857142857143 0.459183673469388 0.744897959183674
0.663265306122449 0.908163265306122 0.193877551020408
0.683673469387755 0.336734693877551 0.479591836734694
0.704081632653061 0.826530612244898 0.683673469387755
0.724489795918367 0.0306122448979592 0.826530612244898
0.744897959183674 0.581632653061224 0.377551020408163
0.76530612244898 0.153061224489796 0.173469387755102
0.785714285714286 0.418367346938776 0.887755102040816
0.806122448979592 0.23469387755102 0.602040816326531
0.826530612244898 0.948979591836735 0.459183673469388
0.846938775510204 0.744897959183674 0.806122448979592
0.86734693877551 0.520408163265306 0.540816326530612
0.887755102040816 0.0918367346938776 0.316326530612245
0.908163265306122 0.86734693877551 0.969387755102041
0.928571428571429 0.357142857142857 0.0918367346938776
0.948979591836735 0.704081632653061 0.23469387755102
0.969387755102041 0.275510204081633 0.76530612244898
0.989795918367347 0.438775510204082 0.418367346938776
