0.01 0.91 0.67
0.03 0.17 0.09
0.05 0.57 0.41
0.07 0.09 0.85
0.09 0.29 0.57
0.11 0.81 0.19
0.13 0.37 0.03
0.15 0.75 0.73
0.17 0.05 0.39
0.19 0.53 0.91
0.21 0.99 0.45
0.23 0.43 0.31
0.25 0.21 0.77
0.27 0.85 0.61
0.29 0.35 0.99
0.31 0.51 0.15
0.33 0.65 0.49
0.35 0.95 0.87
0.37 0.11 0.63
0.39 0.73 0.27
0.41 0.45 0.81
0.43 0.89 0.11
0.45 0.25 0.35
0.47 0.61 0.69
0.49 0.15 0.95
0.51 0.55 0.01
0.53 0.41 0.53
0.55 0.93 0.37
0.57 0.79 0.79
0.59 0.33 0.21
0.61 0.03 0.71
0.63 0.67 0.97
0.65 0.19 0.47
0.67 0.77 0.05
0.69 0.49 0.65
0.71 0.01 0.29
0.73 0.27 0.89
0.75 0.97 0.23
0.77 0.71 0.59
0.79 0.23 0.13
0.81 0.87 0.93
0.83 0.39 0.75
0.85 0.63 0.33
0.87 0.07 0.55
0.89 0.47 0.07
0.91 0.83 0.51
0.93 0.13 0.25
0.95 0.59 0.83
0.97 0.31 0.43
0.99 0.69 0.17
