0.025 0.825 0.675 0.425 0.225 0.425 0.825
0.075 0.125 0.225 0.875 0.575 0.325 0.425
0.125 0.575 0.025 0.175 0.325 0.075 0.575
0.175 0.225 0.525 0.325 0.875 0.625 0.075
0.225 0.675 0.975 0.775 0.675 0.725 0.875
0.275 0.875 0.175 0.575 0.975 0.175 0.725
0.325 0.475 0.375 0.975 0.175 0.825 0.675
0.375 0.975 0.775 0.925 0.825 0.375 0.175
0.425 0.375 0.925 0.075 0.425 0.925 0.225
0.475 0.275 0.325 0.275 0.025 0.225 0.925
0.525 0.775 0.425 0.025 0.625 0.525 0.525
0.575 0.725 0.575 0.825 0.125 0.025 0.275
0.625 0.025 0.475 0.525 0.475 0.875 0.975
0.675 0.325 0.075 0.625 0.275 0.475 0.125
0.725 0.525 0.625 0.675 0.925 0.975 0.475
0.775 0.075 0.725 0.225 0.725 0.125 0.325
0.825 0.925 0.275 0.375 0.375 0.775 0.375
0.875 0.175 0.825 0.725 0.075 0.575 0.625
0.925 0.625 0.875 0.475 0.525 0.275 0.025
0.975 0.425 0.125 0.125 0.775 0.675 0.775
