0.025 0.075 0.675 0.475 0.775 0.675 0.475 0.175 0.075
0.075 0.925 0.125 0.525 0.175 0.575 0.325 0.775 0.425
0.125 0.675 0.925 0.275 0.625 0.475 0.025 0.425 0.625
0.175 0.475 0.425 0.175 0.975 0.825 0.625 0.825 0.275
0.225 0.525 0.825 0.725 0.225 0.075 0.225 0.125 0.325
0.275 0.225 0.375 0.875 0.075 0.375 0.725 0.475 0.025
0.325 0.875 0.525 0.625 0.425 0.775 0.825 0.025 0.675
0.375 0.425 0.225 0.325 0.275 0.175 0.975 0.975 0.775
0.425 0.725 0.625 0.975 0.725 0.025 0.675 0.725 0.525
0.475 0.975 0.325 0.125 0.825 0.325 0.375 0.225 0.825
0.525 0.125 0.775 0.575 0.925 0.225 0.125 0.875 0.925
0.575 0.025 0.075 0.225 0.475 0.975 0.525 0.525 0.575
0.625 0.575 0.175 0.675 0.875 0.525 0.925 0.375 0.175
0.675 0.375 0.875 0.925 0.375 0.625 0.425 0.325 0.975
0.725 0.775 0.475 0.825 0.525 0.925 0.175 0.925 0.125
0.775 0.625 0.725 0.025 0.125 0.875 0.775 0.625 0.875
0.825 0.325 0.275 0.375 0.025 0.725 0.075 0.075 0.475
0.875 0.175 0.575 0.075 0.575 0.125 0.875 0.275 0.375
0.925 0.275 0.025 0.775 0.675 0.425 0.275 0.675 0.725
0.975 0.825 0.975 0.425 0.325 0.275 0.575 0.575 0.225
